"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"ta040",2776,4,215865,139029,2776,0,0,4276471547,3,2.5636
"ta041",3109,11,471259,196188,3014,299335,95,1978813538,3,2.51
"ta042",3012,12,476725,164410,2879,281715,88,3630788648,3,2.4236
"ta043",2961,11,471673,179141,2848,190807,60,1177905898,3,2.4007
"ta044",3169,12,470649,176489,3061,476,0,3523293262,3,2.5281
"ta045",3155,12,459852,143132,2989,364220,118,1785848737,3,2.5391
"ta046",3166,12,467084,147787,2991,126017,41,2619614058,3,2.509
"ta047",3222,12,459859,181381,3098,62771,21,3361413399,3,2.5184
"ta048",3147,12,463719,157105,3022,19409,6,948547208,3,2.4535
"ta049",3043,12,485268,164809,2882,104847,33,3817516546,3,2.4332
"ta050",3204,12,423200,143365,3078,395262,140,2928519405,3,2.5446
"ta051",4068,40,927233,260845,3825,46295,29,1915603903,3,2.59555
"ta052",3928,41,835758,332810,3688,787801,566,4135854425,3,2.46355
"ta053",3859,43,880293,318166,3609,566756,383,3340161707,3,2.42175
"ta054",3902,41,890120,325203,3701,320561,211,2823625119,3,2.465
"ta055",3794,42,834852,287113,3580,614455,443,906479036,3,2.45705
"ta056",3866,41,996602,447845,3659,295432,182,4210714264,3,2.4515
"ta057",3891,36,896989,336034,3675,701905,460,1323093114,3,2.48365
"ta058",3902,43,895519,289369,3674,410008,286,2970448011,3,2.46245
"ta059",3909,41,855583,309852,3713,751358,527,1063157857,3,2.49715
"ta060",4000,41,940718,318798,3729,889071,570,4117472447,3,2.5301
"ta061",5504,20,218352,158425,5493,209,0,2794522536,3,2.5797
"ta062",5291,19,213823,116213,5257,20566,7,999187620,3,2.5182
"ta063",5193,20,210657,100965,5173,30402,10,3524776680,3,2.4735
"ta064",5025,21,221335,120587,4993,99735,33,1083161480,3,2.4028
"ta065",5255,22,195124,114810,5247,6131,2,1195401452,3,2.5098
"ta066",5139,23,201462,139890,5135,8365,3,4171226452,3,2.451
"ta067",5245,20,207964,101022,5232,22377,8,656764539,3,2.4749
"ta068",5101,20,207279,102721,5083,1213,0,2426888417,3,2.4339
"ta069",5454,21,217690,145567,5442,207492,71,3613378624,3,2.5839
"ta070",5346,22,200769,111324,5318,318,0,292306755,3,2.5583
"ta071",5861,71,395453,150686,5777,131477,105,3269587754,3,2.59555
"ta072",5441,70,382731,134756,5352,66429,52,1036433831,3,2.42175
"ta073",5758,72,371767,167732,5676,35418,28,3325463589,3,2.50985
"ta074",5947,73,374326,129590,5784,303854,243,2588563953,3,2.6319
"ta075",5575,72,398705,131970,5461,220819,171,985911664,3,2.48515
"ta076",5340,72,358099,136253,5295,231537,194,247892930,3,2.37285
"ta077",5692,74,390264,194199,5595,161462,124,1852287345,3,2.4515
"ta078",5694,74,387001,136177,5624,92418,76,3163786512,3,2.49255
"ta079",5965,72,358207,148558,5879,306286,256,1459873189,3,2.5698
"ta080",5865,76,344768,170888,5845,6631,5,1604446933,3,2.549
"ta081",6547,269,769320,242286,6227,652705,1021,1413035981,3,2.46915
"ta082",6531,269,747552,245164,6223,708158,1143,1264285937,3,2.4962
"ta083",6573,233,778765,269736,6294,463070,696,2527797699,3,2.48018
"ta084",6534,267,706340,261242,6285,55141,94,3220217559,3,2.4637
"ta085",6629,265,778935,276719,6367,752648,1163,1397333091,3,2.48097
"ta086",6702,253,791919,273453,6408,388358,604,1858999559,3,2.4825
"ta087",6570,247,773496,281348,6298,291383,444,549370291,3,2.50242
"ta088",6749,272,817566,263184,6434,164520,250,192916903,3,2.54608
"ta089",6614,243,798364,253903,6295,161021,239,2598632198,3,2.4991
"ta090",6652,265,745496,263694,6458,342058,554,2598569368,3,2.5166
"ta091",10940,533,332250,187929,10857,199819,357,1392101822,3,2.5101
"ta092",10723,519,340388,110172,10497,315120,555,3021531574,3,2.48125
"ta093",11022,535,352155,157662,10930,16698,30,290506039,3,2.52895
"ta094",10920,531,355036,239130,10871,37206,64,3204874734,3,2.50428
"ta095",10639,504,352221,126242,10499,71608,126,2594050656,3,2.49777
"ta096",10417,514,386127,158490,10337,361629,562,2470519645,3,2.43407
"ta097",10922,524,339321,177675,10869,271246,473,3085804316,3,2.55098
"ta098",10839,467,366575,146023,10753,156137,254,2944662055,3,2.52832
"ta099",10508,497,363618,144276,10419,123399,189,3110154391,3,2.48188
"ta100",10846,524,363439,152497,10676,305012,504,589829294,3,2.50645
"ta101",11637,1688,643703,215985,11287,63611,235,533654364,3,2.44782
"ta102",11660,1901,808044,266163,11318,373074,1100,2234882785,3,2.50224
"ta103",11724,1720,742703,264439,11401,264670,856,1906221395,3,2.51273
"ta104",11752,1806,737499,260251,11328,72972,240,3469404629,3,2.50214
"ta105",11601,1831,748486,264280,11318,530164,1709,1140953294,3,2.47525
"ta106",11611,1691,792647,259228,11258,277821,854,1514839353,3,2.50228
"ta107",11740,1812,730830,251500,11420,108108,361,2870764693,3,2.51782
