"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"ta047",3678,1,57530,20664,3101,49988,12,4127498672,3,2.5184
"ta048",3773,1,57060,15856,3031,24498,6,238670959,3,2.4535
"ta049",3792,1,63381,18505,2902,22382,5,3792379204,3,2.4332
"ta050",3845,1,59555,17000,3092,33870,8,1086483038,3,2.5446
"ta051",5094,2,58718,16485,3867,35476,18,3419260269,3,2.59555
"ta052",4730,2,49419,16477,3754,25965,15,3449822975,3,2.46355
"ta053",4592,2,54960,16951,3669,47813,26,320132507,3,2.42175
"ta054",4797,2,64133,23546,3743,14942,7,375726866,3,2.465
"ta055",4748,2,57553,21098,3643,56029,29,295098917,3,2.45705
"ta056",4946,2,60421,21503,3729,56494,28,1856054955,3,2.4515
"ta057",4742,2,59528,22827,3698,9837,5,4002160686,3,2.48365
"ta058",4763,2,61857,20735,3718,55186,26,1025049724,3,2.46245
"ta059",4823,2,56246,18625,3750,45262,24,522880069,3,2.49715
"ta060",4901,2,60813,21453,3770,43579,21,3763318407,3,2.5301
"ta061",5943,1,45256,30244,5493,342,0,1850167738,3,2.5797
"ta062",5878,1,49660,24458,5259,7047,2,1400479206,3,2.5182
"ta063",5880,1,47364,19253,5175,345,0,3311751250,3,2.4735
"ta064",5675,1,51595,24692,4997,11455,3,1514269388,3,2.4028
"ta065",6095,1,47843,24086,5247,2050,0,3542557899,3,2.5098
"ta066",5753,1,48400,31119,5135,4852,1,992676833,3,2.451
"ta067",5935,1,50464,21657,5232,7415,2,4114177832,3,2.4749
"ta068",6068,1,49099,22181,5087,12926,4,1005250462,3,2.4339
"ta069",6193,1,45503,28512,5459,151,0,1047448391,3,2.5839
"ta070",6157,1,54319,26506,5322,17001,4,43486975,3,2.5583
"ta071",6983,2,52698,15644,5784,24239,14,3566890984,3,2.59555
"ta072",6558,2,53294,15252,5377,18704,10,392235283,3,2.42175
"ta073",6667,2,50955,18907,5681,810,0,541885720,3,2.50985
"ta074",7300,2,55808,15531,5806,28940,15,4124272248,3,2.6319
"ta075",6844,2,52540,14379,5474,49722,28,167596516,3,2.48515
"ta076",6591,2,50853,14903,5306,22986,13,3804161882,3,2.37285
"ta077",6765,2,55019,21209,5616,23457,12,1581973984,3,2.4515
"ta078",6517,2,50856,14854,5634,40628,24,2129329754,3,2.49255
"ta079",6859,2,46982,16775,5902,20383,13,2205682756,3,2.5698
